"Unique.IDs","Rank","Anime.Title","English.Title","Synonyms","Score","Scored.by","Type","Source","Episode.Count","Status","Aired.from","Aired.to","Airing.Duration..in.weeks.","Season","Release.Year","Broadcast.Day","Broadcast.JST","Producers","Licensors","Studio","Genre","Theme","Demographic","Duration.per.Episode","Rating","Popularity.Rank","Members","Favorites","Recommended.Votes","Reviews.received","Anime.URLs","Image.URLs"
43439,961,"Shadows House","Shadows House",NA,7.79,94938,"TV","Manga",13,"Finished Airing",2021-04-11,2021-07-04,12,"Spring","2021","Sunday","00:30","Aniplex, WOWOW, Tokyo MX, Shueisha, BS Asahi","Funimation","CloverWorks","Fantasy, Mystery",NA,"Seinen","23 min","PG-13 - Teens 13 or older",971,236715,1874,43,57,"https://myanimelist.net/anime/43439/Shadows_House","https://cdn.myanimelist.net/r/50x70/images/anime/1424/113342.jpg?s=730a21e6f8de4e8fffde8815f4792a6f"
10029,962,"Coquelicot-zaka kara","From Up on Poppy Hill","Coquelicot-zaka kara, Kokuriko-saka kara, Kokuriko-zaka kara, Coquelicot Saka kara, Kokurikozaka kara",7.79,114972,"Movie","Manga",1,"Finished Airing",2011-07-16,NA,NA,NA,NA,NA,NA,"Nippon Television Network","GKIDS","Studio Ghibli","Award Winning, Romance","Historical, School","Shoujo","1 hr 35 min","G - All Ages",1164,195363,1148,36,47,"https://myanimelist.net/anime/10029/Coquelicot-zaka_kara","https://cdn.myanimelist.net/r/50x70/images/anime/8/32547.jpg?s=752a35336ad82e97046c207314b43dcc"
1505,963,"Detective Conan Movie 09: Strategy Above the Depths",NA,"Meitantei Conan: Suihei Senjou no Sutoratejii, Detective Conan - Strategy Above the Depths",7.79,28261,"Movie","Manga",1,"Finished Airing",2005-04-09,NA,NA,NA,NA,NA,NA,"None found, add some",NA,"TMS Entertainment","Adventure, Comedy, Mystery",NA,"Shounen","1 hr 50 min","PG-13 - Teens 13 or older",3027,48613,23,2,4,"https://myanimelist.net/anime/1505/Detective_Conan_Movie_09__Strategy_Above_the_Depths","https://cdn.myanimelist.net/r/50x70/images/anime/8/20983.jpg?s=02a5b2f6e6dae46535c353e4486222f6"
2397,964,"Digimon Adventure: Bokura no War Game!","Digimon: The Movie","Digimon: Our War Game!, Digimon: Children's War Game!",7.79,47781,"Movie","Original",1,"Finished Airing",2000-03-04,NA,NA,NA,NA,NA,NA,"None found, add some","Discotek Media, Saban Entertainment","Toei Animation","Adventure, Comedy, Sci-Fi",NA,"Kids","41 min","PG - Children",2337,77003,328,7,7,"https://myanimelist.net/anime/2397/Digimon_Adventure__Bokura_no_War_Game","https://cdn.myanimelist.net/r/50x70/images/anime/12/72451.jpg?s=984b478bf90d4c35f90b7bb57eea2b8d"
37033,965,"Emiya-san Chi no Kyou no Gohan","Today's Menu for the Emiya Family",NA,7.79,56984,"ONA","Web manga",13,"Finished Airing",2018-01-25,2019-01-01,48.71,NA,NA,NA,NA,"Aniplex, Kadokawa","Aniplex of America","ufotable","Gourmet, Slice of Life",NA,NA,"13 min","PG-13 - Teens 13 or older",1665,127816,707,38,41,"https://myanimelist.net/anime/37033/Emiya-san_Chi_no_Kyou_no_Gohan","https://cdn.myanimelist.net/r/50x70/images/anime/8/89981.jpg?s=78aa6561fd4286faaa66c01e73d77e94"
2321,966,"Giant Robo the Animation: Chikyuu ga Seishi Suru Hi","Giant Robo the Animation: The Day the Earth Stood Still",NA,7.79,7454,"OVA","Manga",7,"Finished Airing",1992-07-23,1998-01-25,287.43,NA,NA,NA,NA,"Bandai Visual","Media Blasters, Discotek Media, NYAV Post, Manga Entertainment","Phoenix Entertainment","Action, Drama, Sci-Fi","Mecha, Super Power","Shounen","49 min","PG-13 - Teens 13 or older",4159,26192,434,8,14,"https://myanimelist.net/anime/2321/Giant_Robo_the_Animation__Chikyuu_ga_Seishi_Suru_Hi","https://cdn.myanimelist.net/r/50x70/images/anime/1057/131970.jpg?s=6d1b7cefd8e6ecac15e2badb1493c9c4"
1491,967,"Ginga Tetsudou 999","Galaxy Express 999","Ginga Tetsudo 999, GE999",7.79,6822,"TV","Manga",113,"Finished Airing",1978-09-14,1981-03-26,132,"Fall","1978","Thurday","19:00","Fuji TV","Discotek Media","Toei Animation","Adventure, Drama, Sci-Fi",NA,NA,"24 min","G - All Ages",3545,36584,459,9,12,"https://myanimelist.net/anime/1491/Ginga_Tetsudou_999","https://cdn.myanimelist.net/r/50x70/images/anime/1685/104554.jpg?s=188e8f83b756ccec4572abf396a9ff09"
254,968,"Jungle wa Itsumo Hare nochi Guu Deluxe","HarÃ©+Guu Deluxe","Jungle wa Itsumo HarÃ© nochi Guu Deluxe, Jungle wa Itsumo Hale Nochi Guu Deluxe, Hare+Guu Deluxe",7.79,6716,"OVA","Manga",6,"Finished Airing",2002-08-25,2003-01-25,21.86,NA,NA,NA,NA,"Bandai Visual","Funimation, AN Entertainment","Shin-Ei Animation","Comedy, Slice of Life",NA,"Shounen","26 min","PG-13 - Teens 13 or older",5647,12329,22,1,1,"https://myanimelist.net/anime/254/Jungle_wa_Itsumo_Hare_nochi_Guu_Deluxe","https://cdn.myanimelist.net/r/50x70/images/anime/3/10306.jpg?s=ed73b0df8f6ab8cd77a3a3666835d471"
283,969,"Akage no Anne","Anne of Green Gables","Sekai Meisaku Gekijou, Red haired Anne, Anne the Redhead",7.78,9442,"TV","Novel",50,"Finished Airing",1979-01-07,1979-12-30,51,"Winter","1979","Sunday","19:30","None found, add some",NA,"Nippon Animation",NA,NA,NA,"25 min","G - All Ages",3782,31815,780,10,10,"https://myanimelist.net/anime/283/Akage_no_Anne","https://cdn.myanimelist.net/r/50x70/images/anime/1365/115824.jpg?s=aabbd34df277f005c925d468d90b591a"
41674,970,"Aria the Crepuscolo",NA,NA,7.78,3557,"Movie","Manga",1,"Finished Airing",2021-03-05,NA,NA,NA,NA,NA,NA,"Shochiku",NA,"J.C.Staff","Fantasy, Sci-Fi, Slice of Life",NA,"Shounen","1 hr","PG-13 - Teens 13 or older",5762,11747,39,6,8,"https://myanimelist.net/anime/41674/Aria_the_Crepuscolo","https://cdn.myanimelist.net/r/50x70/images/anime/1934/111002.jpg?s=34835602e8b8ea01c685d7cc1d328757"
9252,971,"Break Blade Movie 3: Kyoujin no Ato","Broken Blade 3","Breaker Blade 3, Break Blade 3: Scars from an Assassin's Blade",7.78,35589,"Movie","Manga",1,"Finished Airing",2010-09-25,NA,NA,NA,NA,NA,NA,"KlockWorx","Sentai Filmworks","Production I.G, Xebec","Action, Fantasy","Adult Cast, Mecha, Military","Shounen","47 min","R - 17+ (violence & profanity)",2742,58507,27,3,3,"https://myanimelist.net/anime/9252/Break_Blade_Movie_3__Kyoujin_no_Ato","https://cdn.myanimelist.net/r/50x70/images/anime/8/68083.jpg?s=9dab924dc7a26e2476506b3ca1141ab2"
6351,972,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen","Clannad: After Story - Another World, Kyou Chapter","Clannad: After Story OVA, Clannad ~After Story~: Another World, Kyou Chapter",7.78,166769,"Special","Visual novel",1,"Finished Airing",2009-07-01,NA,NA,NA,NA,NA,NA,"Animation Do","Sentai Filmworks","Kyoto Animation","Drama, Romance",NA,NA,"23 min","PG-13 - Teens 13 or older",885,260185,575,27,33,"https://myanimelist.net/anime/6351/Clannad__After_Story_-_Mou_Hitotsu_no_Sekai_Kyou-hen","https://cdn.myanimelist.net/r/50x70/images/anime/10/19621.jpg?s=15b37f077319c8290f1da40474deeccd"
6768,973,"Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem","Code Geass: Lelouch of the Rebellion R2 Special Edition - Zero Requiem",NA,7.78,18045,"OVA","Original",1,"Finished Airing",2009-07-24,NA,NA,NA,NA,NA,NA,"None found, add some",NA,"Sunrise",NA,"Mecha, Military, Super Power",NA,"1 hr 56 min","R - 17+ (violence & profanity)",3040,48134,83,0,1,"https://myanimelist.net/anime/6768/Code_Geass__Hangyaku_no_Lelouch_R2_Special_Edition_-_Zero_Requiem","https://cdn.myanimelist.net/r/50x70/images/anime/7/15968.jpg?s=0010ca63438a421a0b31ddbe7bfdd2a6"
966,974,"Crayon Shin-chan","Shin Chan",NA,7.78,39510,"TV","Manga",NA,"Currently Airing",1992-04-13,2023-10-03,1642.14,"Spring","1992","Friday","19:30","TV Asahi","Funimation","Shin-Ei Animation","Comedy, Ecchi",NA,"Seinen","21 min","G - All Ages",2262,81165,1204,17,17,"https://myanimelist.net/anime/966/Crayon_Shin-chan","https://cdn.myanimelist.net/r/50x70/images/anime/10/59897.jpg?s=dcf5f566786bb2ee9b939a73322bcdfe"
41461,975,"Date A Live IV","Date A Live IV","Date A Live 4, Date A Live Fourth Season, DAL 4",7.78,75493,"TV","Light novel",12,"Finished Airing",2022-04-08,2022-06-24,11,"Spring","2022","Friday","22:00","AT-X, Nippon Columbia, Docomo Anime Store, Kadokawa Media House, Kadokawa","Crunchyroll","Geek Toys","Action, Romance, Sci-Fi","Harem, Mecha, School",NA,"23 min","R - 17+ (violence & profanity)",976,235369,3339,21,28,"https://myanimelist.net/anime/41461/Date_A_Live_IV","https://cdn.myanimelist.net/r/50x70/images/anime/1368/121281.jpg?s=460df4210ca6d8a8fecf27538ae1d75c"
4447,976,"Detective Conan Movie 12: Full Score of Fear",NA,"Meitantei Conan: Senritsu no Gakufu [Full Score], Detective Conan 2008, Detective Conan movie 12",7.78,26688,"Movie","Manga",1,"Finished Airing",2008-04-19,NA,NA,NA,NA,NA,NA,"Shogakukan-Shueisha Productions, Tokyo Movie Shinsha, Big Bang",NA,"TMS Entertainment","Adventure, Comedy, Mystery",NA,"Shounen","1 hr 56 min","PG-13 - Teens 13 or older",3108,46254,23,3,6,"https://myanimelist.net/anime/4447/Detective_Conan_Movie_12__Full_Score_of_Fear","https://cdn.myanimelist.net/r/50x70/images/anime/6/22766.jpg?s=c0b840fb779a6fd56bd92f4db3a2b7bd"
44248,977,"Fate/Grand Carnival","Fate/Grand Carnival","Fate/Grand Carnival: Dai-1 Tokuien Eirei Genkai Taisai Olympia",7.78,20448,"OVA","Game",4,"Finished Airing",2020-12-31,2021-10-13,40.86,NA,NA,NA,NA,"Aniplex, Studio Hibari, Lantis, Notes, Good Smile Film, Delightworks","Aniplex of America","Lerche","Comedy, Fantasy, Supernatural",NA,NA,"15 min","PG-13 - Teens 13 or older",2912,52333,248,4,6,"https://myanimelist.net/anime/44248/Fate_Grand_Carnival","https://cdn.myanimelist.net/r/50x70/images/anime/1239/117596.jpg?s=2120290c7972b933fbc7084cef75193e"
29787,978,"Gochuumon wa Usagi desu ka??","Is the Order a Rabbit??","Gochuumon wa Usagi desu ka? 2, GochiUsa 2",7.78,58429,"TV","4-koma manga",12,"Finished Airing",2015-10-10,2015-12-26,11,"Fall","2015","Saturday","21:30","Frontier Works, AT-X, Magic Capsule, Bushiroad, Showgate, Houbunsha, NBCUniversal Entertainment Japan, i0+, Hakuhodo DY Music & Pictures, RAY","Sentai Filmworks","Kinema Citrus, White Fox",NA,"CGDCT, Iyashikei, Workplace",NA,"23 min","PG-13 - Teens 13 or older",1660,128413,860,16,19,"https://myanimelist.net/anime/29787/Gochuumon_wa_Usagi_desu_ka","https://cdn.myanimelist.net/r/50x70/images/anime/8/76702.jpg?s=102fa29858469315002b8879f21b9b9d"
33280,979,"Gochuumon wa Usagi desu ka?? Dear My Sister","Is the order a rabbit?? Dear My Sister",NA,7.78,17061,"Movie","4-koma manga",1,"Finished Airing",2017-11-11,NA,NA,NA,NA,NA,NA,"Showgate",NA,"production doA",NA,"CGDCT, Iyashikei, Workplace",NA,"1 hr","PG-13 - Teens 13 or older",3332,40890,128,5,6,"https://myanimelist.net/anime/33280/Gochuumon_wa_Usagi_desu_ka_Dear_My_Sister","https://cdn.myanimelist.net/r/50x70/images/anime/1223/95215.jpg?s=6cd04544c2c2d58acbc03ba45e72b6bb"
49738,980,"Heike Monogatari","The Heike Story",NA,7.78,24127,"TV","Book",11,"Finished Airing",2022-01-13,2022-03-24,10,"Winter","2022","Thurday","01:05","Dentsu, Pony Canyon, Fuji TV, Asmik Ace, BS Fuji, bilibili","Funimation","Science SARU",NA,"Historical, Samurai",NA,"23 min","PG-13 - Teens 13 or older",2351,76236,634,27,36,"https://myanimelist.net/anime/49738/Heike_Monogatari","https://cdn.myanimelist.net/r/50x70/images/anime/1282/119979.jpg?s=ecfd1c931c64b32ad52ff8c06ce31f8a"
20431,981,"Hoozuki no Reitetsu","Hozuki's Coolheadedness","Cool-headed Hoozuki",7.78,44257,"TV","Manga",13,"Finished Airing",2014-01-10,2014-04-04,12,"Winter","2014","Friday","01:35","Starchild Records, Mainichi Broadcasting System, Kodansha","Sentai Filmworks","Wit Studio","Comedy, Fantasy",NA,"Seinen","24 min","PG-13 - Teens 13 or older",1653,129066,1257,24,25,"https://myanimelist.net/anime/20431/Hoozuki_no_Reitetsu","https://cdn.myanimelist.net/r/50x70/images/anime/7/87177.jpg?s=2b97be8a729805b5b12336dbbfff6aa4"
468,982,"Innocence","Ghost in the Shell 2: Innocence","Koukaku Kidoutai 2: Innocence",7.78,86008,"Movie","Manga",1,"Finished Airing",2004-03-06,NA,NA,NA,NA,NA,NA,"Bandai Visual, Dentsu, Kodansha, d-rights, Tokuma Shoten, Nippon Television Network","Funimation, Bandai Entertainment","Production I.G","Award Winning, Sci-Fi","Adult Cast, Detective, Mecha, Military, Psychological",NA,"1 hr 39 min","R - 17+ (violence & profanity)",1404,158758,1009,24,39,"https://myanimelist.net/anime/468/Innocence","https://cdn.myanimelist.net/r/50x70/images/anime/10/75628.jpg?s=55e7d83af3b16df33526c2f7e9dd5118"
570,983,"Jin-Rou","Jin-Roh: The Wolf Brigade","Jinrou",7.78,75529,"Movie","Manga",1,"Finished Airing",2000-06-03,NA,NA,NA,NA,NA,NA,"None found, add some","Bandai Entertainment, Discotek Media","Production I.G","Award Winning, Drama, Romance","Adult Cast, Detective, Military",NA,"1 hr 42 min","R - 17+ (violence & profanity)",1314,173185,1874,53,66,"https://myanimelist.net/anime/570/Jin-Rou","https://cdn.myanimelist.net/r/50x70/images/anime/1323/103343.jpg?s=6f6dfdfefd740fcaf00c93831bb5c7bf"
49574,984,"Yi Nian Yong Heng: Chuan Cheng Pian","A Will Eternal 2nd Season",NA,7.78,1295,"ONA","Novel",54,"Finished Airing",2022-07-20,2023-07-12,51,NA,NA,NA,NA,"Tencent Penguin Pictures",NA,"B.CMAY PICTURES","Action, Adventure, Fantasy","Historical, Martial Arts",NA,"19 min","PG-13 - Teens 13 or older",7912,5417,76,4,4,"https://myanimelist.net/anime/49574/Yi_Nian_Yong_Heng__Chuan_Cheng_Pian","https://cdn.myanimelist.net/r/50x70/images/anime/1902/137109.jpg?s=380b4e8fdb5dc00ab72a9de5053cefdd"
3782,985,"Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen)","The Garden of Sinners Chapter 2: A Study in Murder - Part 1","Kara no Kyoukai: The Garden of Sinners Movie 2, Borderline of Emptiness: Murder Speculation, The Garden of Sinners: A Study in Murder, The Garden of Sinners: â¦and nothing heart.",7.78,145486,"Movie","Light novel",1,"Finished Airing",2007-12-29,NA,NA,NA,NA,NA,NA,"Notes","Aniplex of America","ufotable","Action, Mystery, Romance, Supernatural, Suspense",NA,NA,"1 hr","R - 17+ (violence & profanity)",972,236508,458,18,22,"https://myanimelist.net/anime/3782/Kara_no_Kyoukai_Movie_2__Satsujin_Kousatsu_Zen","https://cdn.myanimelist.net/r/50x70/images/anime/3/21737.jpg?s=2ef49efcf894a319ca9c8ca95d0c17fe"
3545,986,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo",NA,"Kochikame, This is the Police Station in Front of Kameari Park in Katsushika Ward, Kochira Katsushikaku Kameari Kouenmae Hashutsujo (1996)",7.78,6638,"TV","Manga",373,"Finished Airing",1996-06-16,2004-12-19,444,"Summer","1996","Sunday","19:00","Asatsu DK, Fuji TV",NA,"Gallop",NA,"Adult Cast, Detective, Gag Humor","Shounen","25 min","PG-13 - Teens 13 or older",4890,18078,192,5,5,"https://myanimelist.net/anime/3545/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo","https://cdn.myanimelist.net/r/50x70/images/anime/5/21196.jpg?s=b4cf5ea615cf9fb6182a6b11f7918e06"
5310,987,"Macross F Movie 1: Itsuwari no Utahime","Macross Frontier: The False Songstress","Macross Frontier the Movie, Gekijouban Macross F: Itsuwari no Utahime",7.78,15657,"Movie","Original",1,"Finished Airing",2009-11-21,NA,NA,NA,NA,NA,NA,"None found, add some",NA,"Satelight, 8bit","Action, Romance, Sci-Fi","Mecha, Military, Music, Space",NA,"1 hr 59 min","PG-13 - Teens 13 or older",3873,30521,57,11,11,"https://myanimelist.net/anime/5310/Macross_F_Movie_1__Itsuwari_no_Utahime","https://cdn.myanimelist.net/r/50x70/images/anime/2/76397.jpg?s=7795b3e9a0fc2b4107ba2903057da69d"
8310,988,"Magic Kaito",NA,"Kaito Kid, Majikku Kaito, Kaitou Kid, Magic Kaitou, Detective Conan Special: Secret Birth of Kaito Kid, Kaitou Kid Tanjou no Himitsu",7.78,31619,"Special","Manga",12,"Finished Airing",2010-04-17,2012-12-29,141,NA,NA,NA,NA,"None found, add some",NA,"TMS Entertainment","Adventure, Comedy, Romance",NA,"Shounen","24 min","PG-13 - Teens 13 or older",2451,70855,345,4,5,"https://myanimelist.net/anime/8310/Magic_Kaito","https://cdn.myanimelist.net/r/50x70/images/anime/13/46095.jpg?s=fda7ed5c05d2841b8e34a643910bf177"
875,989,"Mind Game",NA,"Mindgame",7.78,31041,"Movie","Manga",1,"Finished Airing",2004-08-07,NA,NA,NA,NA,NA,NA,"Beyond C.","GKIDS","Studio 4Â°C","Adventure, Avant Garde, Award Winning, Comedy, Romance","Adult Cast, Psychological",NA,"1 hr 43 min","R - 17+ (violence & profanity)",2214,83746,1078,27,30,"https://myanimelist.net/anime/875/Mind_Game","https://cdn.myanimelist.net/r/50x70/images/anime/1861/112656.jpg?s=71e624ef23f2c7fc413e3b1ecaa0fb80"
9088,990,"Saiyuuki Gaiden",NA,"Saiyuki Gaiden",7.78,4420,"OVA","Manga",3,"Finished Airing",2011-03-25,2011-11-25,35,NA,NA,NA,NA,"TV Tokyo, Dentsu, Frontier Works, Hakuhodo DY Media Partners","Sentai Filmworks","Anpro","Action, Adventure, Drama, Fantasy",NA,"Shounen","29 min","R - 17+ (violence & profanity)",5454,13491,73,2,3,"https://myanimelist.net/anime/9088/Saiyuuki_Gaiden","https://cdn.myanimelist.net/r/50x70/images/anime/5/75818.jpg?s=570801c4ce4ca48d4d43013a82ed8b98"
40814,991,"Seitokai Yakuindomo Movie 2",NA,"Gekijouban Seitokai Yakuindomo 2",7.78,8673,"Movie","4-koma manga",1,"Finished Airing",2021-01-01,NA,NA,NA,NA,NA,NA,"Glovision, King Records","Sentai Filmworks","GoHands",NA,"Gag Humor, School","Shounen","1 hr 18 min","R - 17+ (violence & profanity)",3840,30937,49,3,4,"https://myanimelist.net/anime/40814/Seitokai_Yakuindomo_Movie_2","https://cdn.myanimelist.net/r/50x70/images/anime/1738/116883.jpg?s=66da8a10a0b35c7b804f63f021423025"
2273,992,"Shin Kidou Senki Gundam Wing: Endless Waltz Special","Mobile Suit Gundam Wing: Endless Waltz","Shin Kidou Senki Gundam W: Endless Waltz Tokubetsu-hen",7.78,35658,"Movie","Original",1,"Finished Airing",1998-08-01,NA,NA,NA,NA,NA,NA,"Bandai Visual, Sotsu","Bandai Entertainment","Sunrise","Action, Drama, Sci-Fi","Mecha, Military, Space",NA,"1 hr 34 min","PG-13 - Teens 13 or older",2732,58943,191,12,15,"https://myanimelist.net/anime/2273/Shin_Kidou_Senki_Gundam_Wing__Endless_Waltz_Special","https://cdn.myanimelist.net/r/50x70/images/anime/1/2507.jpg?s=abdd678fea82cffdd8825e95f91df1a2"
48849,993,"Sonny Boy","Sonny Boy",NA,7.78,102501,"TV","Original",12,"Finished Airing",2021-07-16,2021-10-01,11,"Summer","2021","Friday","00:30","Shochiku, Marui Group, BS Asahi","Funimation","Madhouse","Award Winning, Mystery","Isekai, Super Power",NA,"24 min","PG-13 - Teens 13 or older",793,291412,5986,135,180,"https://myanimelist.net/anime/48849/Sonny_Boy","https://cdn.myanimelist.net/r/50x70/images/anime/1509/117149.jpg?s=cdfe1016b998133260b5f472a23fb713"
80,994,"Kidou Senshi Gundam","Mobile Suit Gundam","First Gundam, Mobile Suit Gundam: 0079, MSG",7.77,58218,"TV","Original",43,"Finished Airing",1979-04-07,1980-01-26,42,"Spring","1979","Saturday","17:30","Sotsu, Nagoya Broadcasting Network","Nozomi Entertainment, Bandai Entertainment","Sunrise","Action, Drama, Sci-Fi","Mecha, Military, Space",NA,"25 min","PG-13 - Teens 13 or older",1645,129427,2199,60,68,"https://myanimelist.net/anime/80/Kidou_Senshi_Gundam","https://cdn.myanimelist.net/r/50x70/images/anime/5/88524.jpg?s=e7817963df4c704a9b47862e01fd3c8a"
49776,995,"Kumichou Musume to Sewagakari","The Yakuza's Guide to Babysitting",NA,7.77,82637,"TV","Web manga",12,"Finished Airing",2022-07-07,2022-09-22,11,"Summer","2022","Thurday","22:30","Pony Canyon, Bushiroad, Tokyo MX, Docomo Anime Store, bilibili, Micro Magazine Publishing, Bushiroad Move, Micro House",NA,"feel., Gaina",NA,"Childcare, Organized Crime",NA,"23 min","PG-13 - Teens 13 or older",1134,202675,1005,29,43,"https://myanimelist.net/anime/49776/Kumichou_Musume_to_Sewagakari","https://cdn.myanimelist.net/r/50x70/images/anime/1454/122063.jpg?s=bc3dd76ce004a72eec5e2f941c6f078e"
19111,996,"Love Live! School Idol Project 2nd Season","Love Live! School Idol Project 2",NA,7.77,147830,"TV","Other",13,"Finished Airing",2014-04-06,2014-06-29,12,"Spring","2014","Sunday","22:30","Bandai Visual, Lantis, Bushiroad","NIS America, Inc.","Sunrise","Award Winning, Slice of Life","Idols (Female), Music, School",NA,"23 min","PG-13 - Teens 13 or older",906,254403,2757,39,41,"https://myanimelist.net/anime/19111/Love_Live_School_Idol_Project_2nd_Season","https://cdn.myanimelist.net/r/50x70/images/anime/10/59101.jpg?s=6abf3ecdd2f989c56aa33c99ae9a96aa"
1425,997,"Lupin III: Part II",NA,"Rupan Sansei: Part II, Shin Lupin III, Lupin III: Greatest Capers",7.77,11657,"TV","Manga",155,"Finished Airing",1977-10-03,1980-10-06,157,"Fall","1977","Monday","19:00","VAP, Animax, Studio Jack, Streamline Pictures","Discotek Media, Geneon Entertainment USA","Tokyo Movie Shinsha","Action, Adventure, Comedy, Mystery",NA,"Seinen","25 min","PG-13 - Teens 13 or older",3662,33980,352,9,11,"https://myanimelist.net/anime/1425/Lupin_III__Part_II","https://cdn.myanimelist.net/r/50x70/images/anime/7/34035.jpg?s=fb0db08d1ae4dc94ebd1fbfb420cbf63"
13203,998,"Lupin the Third: Mine Fujiko to Iu Onna","Lupin the Third: The Woman Called Fujiko Mine","Lupin the Third: The Woman Called Fujiko Mine, Lupin III, Lupin III~Mine Fujiko to Iu Onna~",7.77,23374,"TV","Manga",13,"Finished Airing",2012-04-05,2012-06-28,12,"Spring","2012","Thurday","01:29","Tohokushinsha Film Corporation, Po10tial, Nippon Television Network","Funimation, Discotek Media","TMS Entertainment","Action, Adventure, Award Winning, Comedy, Ecchi","Adult Cast, Samurai","Seinen","22 min","R+ - Mild Nudity",2657,62110,484,20,26,"https://myanimelist.net/anime/13203/Lupin_the_Third__Mine_Fujiko_to_Iu_Onna","https://cdn.myanimelist.net/r/50x70/images/anime/1482/133813.jpg?s=a4bdc02c1c8e66261b67f6f7fa70cb53"
7588,999,"Saraiya Goyou","House of Five Leaves","Sarai-ya Goyou",7.77,27263,"TV","Manga",12,"Finished Airing",2010-04-16,2010-07-02,11,"Spring","2010","Friday","01:15","Dentsu, Media Factory, Movic, Fuji TV, Shogakukan","NIS America, Inc.","Manglobe",NA,"Adult Cast, Historical, Samurai","Seinen","22 min","PG-13 - Teens 13 or older",2115,91084,851,34,38,"https://myanimelist.net/anime/7588/Saraiya_Goyou","https://cdn.myanimelist.net/r/50x70/images/anime/4/75203.jpg?s=27921aedb9e34f4282252da659d407ed"
